dataset,model,condition_type,corruption,level,param,n,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,auc,tp,fp,tn,fn
handpd_meander,resnet50,clean,clean,0,,108,0.8333333333333334,0.8011363636363636,0.9375,0.8522727272727273,0.75,0.8928571428571429,0.8755681818181819,75,5,15,13
handpd_meander,resnet50,corrupted,jpeg_compression,1,90,108,0.8055555555555556,0.803409090909091,0.9466666666666667,0.8068181818181818,0.8,0.8711656441717791,0.8789772727272728,71,4,16,17
handpd_meander,resnet50,corrupted,jpeg_compression,2,70,108,0.7592592592592593,0.775,0.9428571428571428,0.75,0.8,0.8354430379746836,0.8840909090909091,66,4,16,22
handpd_meander,resnet50,corrupted,jpeg_compression,3,50,108,0.75,0.7693181818181818,0.9420289855072463,0.7386363636363636,0.8,0.8280254777070064,0.884659090909091,65,4,16,23
handpd_meander,resnet50,corrupted,jpeg_compression,4,30,108,0.7222222222222222,0.7522727272727273,0.9393939393939394,0.7045454545454546,0.8,0.8051948051948052,0.8875,62,4,16,26
handpd_meander,resnet50,corrupted,jpeg_compression,5,10,108,0.7962962962962963,0.7977272727272727,0.9459459459459459,0.7954545454545454,0.8,0.8641975308641975,0.8676136363636364,70,4,16,18
handpd_meander,resnet50,corrupted,gaussian_blur,1,3,108,0.8333333333333334,0.8011363636363636,0.9375,0.8522727272727273,0.75,0.8928571428571429,0.8732954545454545,75,5,15,13
handpd_meander,resnet50,corrupted,gaussian_blur,2,5,108,0.8333333333333334,0.8011363636363636,0.9375,0.8522727272727273,0.75,0.8928571428571429,0.8693181818181818,75,5,15,13
handpd_meander,resnet50,corrupted,gaussian_blur,3,7,108,0.8333333333333334,0.7818181818181817,0.926829268292683,0.8636363636363636,0.7,0.8941176470588236,0.8721590909090909,76,6,14,12
handpd_meander,resnet50,corrupted,gaussian_blur,4,9,108,0.8333333333333334,0.7625,0.9166666666666666,0.875,0.65,0.8953488372093024,0.8721590909090908,77,7,13,11
handpd_meander,resnet50,corrupted,gaussian_blur,5,11,108,0.8703703703703703,0.7852272727272727,0.9204545454545454,0.9204545454545454,0.65,0.9204545454545454,0.8738636363636364,81,7,13,7
handpd_meander,resnet50,corrupted,gaussian_noise,1,0.01,108,0.8518518518518519,0.8318181818181818,0.95,0.8636363636363636,0.8,0.9047619047619048,0.8784090909090909,76,4,16,12
handpd_meander,resnet50,corrupted,gaussian_noise,2,0.03,108,0.8148148148148148,0.8090909090909091,0.9473684210526315,0.8181818181818182,0.8,0.8780487804878049,0.8909090909090909,72,4,16,16
handpd_meander,resnet50,corrupted,gaussian_noise,3,0.05,108,0.8518518518518519,0.8125,0.9390243902439024,0.875,0.75,0.9058823529411765,0.8960227272727272,77,5,15,11
handpd_meander,resnet50,corrupted,gaussian_noise,4,0.08,108,0.8796296296296297,0.8102272727272727,0.9310344827586207,0.9204545454545454,0.7,0.9257142857142857,0.9096590909090909,81,6,14,7
handpd_meander,resnet50,corrupted,gaussian_noise,5,0.12,108,0.8888888888888888,0.8159090909090909,0.9318181818181818,0.9318181818181818,0.7,0.9318181818181818,0.9085227272727273,82,6,14,6
handpd_meander,resnet50,corrupted,contrast,1,0.5,108,0.8055555555555556,0.803409090909091,0.9466666666666667,0.8068181818181818,0.8,0.8711656441717791,0.8994318181818182,71,4,16,17
handpd_meander,resnet50,corrupted,contrast,2,0.7,108,0.8148148148148148,0.8090909090909091,0.9473684210526315,0.8181818181818182,0.8,0.8780487804878049,0.89375,72,4,16,16
handpd_meander,resnet50,corrupted,contrast,3,0.85,108,0.8333333333333334,0.8204545454545455,0.9487179487179487,0.8409090909090909,0.8,0.891566265060241,0.884090909090909,74,4,16,14
handpd_meander,resnet50,corrupted,contrast,4,1.3,108,0.9074074074074074,0.8272727272727273,0.9333333333333333,0.9545454545454546,0.7,0.9438202247191011,0.8755681818181817,84,6,14,4
handpd_meander,resnet50,corrupted,contrast,5,1.5,108,0.8981481481481481,0.821590909090909,0.9325842696629213,0.9431818181818182,0.7,0.9378531073446328,0.8977272727272727,83,6,14,5
handpd_meander,resnet50,corrupted,brightness,1,0.5,108,0.8703703703703703,0.8431818181818183,0.9512195121951219,0.8863636363636364,0.8,0.9176470588235294,0.8869318181818182,78,4,16,10
handpd_meander,resnet50,corrupted,brightness,2,0.7,108,0.8333333333333334,0.8204545454545455,0.9487179487179487,0.8409090909090909,0.8,0.891566265060241,0.8920454545454546,74,4,16,14
handpd_meander,resnet50,corrupted,brightness,3,0.85,108,0.8425925925925926,0.8261363636363637,0.9493670886075949,0.8522727272727273,0.8,0.8982035928143712,0.8835227272727273,75,4,16,13
handpd_meander,resnet50,corrupted,brightness,4,1.3,108,0.6759259259259259,0.7238636363636364,0.9344262295081968,0.6477272727272727,0.8,0.7651006711409396,0.8471590909090909,57,4,16,31
handpd_meander,resnet50,corrupted,brightness,5,1.5,108,0.6944444444444444,0.7352272727272727,0.9365079365079365,0.6704545454545454,0.8,0.7814569536423841,0.8482954545454545,59,4,16,29
handpd_meander,resnet50,corrupted,shadow,1,0.85,108,0.8518518518518519,0.8318181818181818,0.95,0.8636363636363636,0.8,0.9047619047619048,0.8829545454545455,76,4,16,12
handpd_meander,resnet50,corrupted,shadow,2,0.7,108,0.8611111111111112,0.7988636363636363,0.9294117647058824,0.8977272727272727,0.7,0.9132947976878613,0.8846590909090909,79,6,14,9
handpd_meander,resnet50,corrupted,shadow,3,0.55,108,0.8611111111111112,0.7988636363636363,0.9294117647058824,0.8977272727272727,0.7,0.9132947976878613,0.884090909090909,79,6,14,9
handpd_meander,resnet50,corrupted,shadow,4,0.42,108,0.8611111111111112,0.7988636363636363,0.9294117647058824,0.8977272727272727,0.7,0.9132947976878613,0.8886363636363637,79,6,14,9
handpd_meander,resnet50,corrupted,shadow,5,0.3,108,0.8888888888888888,0.8159090909090909,0.9318181818181818,0.9318181818181818,0.7,0.9318181818181818,0.8892045454545454,82,6,14,6
handpd_meander,resnet50,corrupted,perspective,1,0.02,108,0.8611111111111112,0.8375,0.9506172839506173,0.875,0.8,0.9112426035502958,0.8951704545454546,77,4,16,11
handpd_meander,resnet50,corrupted,perspective,2,0.04,108,0.8148148148148148,0.8090909090909091,0.9473684210526315,0.8181818181818182,0.8,0.8780487804878049,0.8897727272727273,72,4,16,16
handpd_meander,resnet50,corrupted,perspective,3,0.06,108,0.8148148148148148,0.8090909090909091,0.9473684210526315,0.8181818181818182,0.8,0.8780487804878049,0.9079545454545455,72,4,16,16
handpd_meander,resnet50,corrupted,perspective,4,0.08,108,0.7962962962962963,0.7977272727272727,0.9459459459459459,0.7954545454545454,0.8,0.8641975308641975,0.9210227272727273,70,4,16,18
handpd_meander,resnet50,corrupted,perspective,5,0.1,108,0.7962962962962963,0.7977272727272727,0.9459459459459459,0.7954545454545454,0.8,0.8641975308641975,0.9079545454545455,70,4,16,18
handpd_meander,resnet50,corrupted,rotation,1,-5,108,0.7037037037037037,0.7602272727272728,0.9516129032258065,0.6704545454545454,0.85,0.7866666666666666,0.9204545454545454,59,3,17,29
handpd_meander,resnet50,corrupted,rotation,2,10,108,0.6759259259259259,0.7818181818181817,0.9818181818181818,0.6136363636363636,0.95,0.7552447552447552,0.9085227272727272,54,1,19,34
