dataset,model,condition_type,corruption,level,param,n,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,auc,tp,fp,tn,fn
handpd_spiral,resnet50,clean,clean,0,,108,0.8888888888888888,0.8545454545454545,0.9523809523809523,0.9090909090909091,0.8,0.9302325581395349,0.9625,80,4,16,8
handpd_spiral,resnet50,corrupted,jpeg_compression,1,90,108,0.9166666666666666,0.9295454545454545,0.9876543209876543,0.9090909090909091,0.95,0.9467455621301775,0.9630681818181818,80,1,19,8
handpd_spiral,resnet50,corrupted,jpeg_compression,2,70,108,0.8796296296296297,0.9068181818181817,0.987012987012987,0.8636363636363636,0.95,0.9212121212121213,0.9585227272727272,76,1,19,12
handpd_spiral,resnet50,corrupted,jpeg_compression,3,50,108,0.8240740740740741,0.8534090909090909,0.9726027397260274,0.8068181818181818,0.9,0.8819875776397516,0.9482954545454545,71,2,18,17
handpd_spiral,resnet50,corrupted,jpeg_compression,4,30,108,0.8425925925925926,0.884090909090909,0.9863013698630136,0.8181818181818182,0.95,0.8944099378881988,0.9590909090909091,72,1,19,16
handpd_spiral,resnet50,corrupted,jpeg_compression,5,10,108,0.8703703703703703,0.9204545454545454,1.0,0.8409090909090909,1.0,0.9135802469135802,0.9647727272727272,74,0,20,14
handpd_spiral,resnet50,corrupted,gaussian_blur,1,3,108,0.8888888888888888,0.9125,0.9871794871794872,0.875,0.95,0.927710843373494,0.9659090909090908,77,1,19,11
handpd_spiral,resnet50,corrupted,gaussian_blur,2,5,108,0.8703703703703703,0.9204545454545454,1.0,0.8409090909090909,1.0,0.9135802469135802,0.9659090909090909,74,0,20,14
handpd_spiral,resnet50,corrupted,gaussian_blur,3,7,108,0.7962962962962963,0.875,1.0,0.75,1.0,0.8571428571428571,0.9624999999999999,66,0,20,22
handpd_spiral,resnet50,corrupted,gaussian_blur,4,9,108,0.7777777777777778,0.8636363636363636,1.0,0.7272727272727273,1.0,0.8421052631578947,0.9556818181818182,64,0,20,24
handpd_spiral,resnet50,corrupted,gaussian_blur,5,11,108,0.7685185185185185,0.8579545454545454,1.0,0.7159090909090909,1.0,0.8344370860927153,0.9517045454545454,63,0,20,25
handpd_spiral,resnet50,corrupted,gaussian_noise,1,0.01,108,0.8981481481481481,0.8602272727272727,0.9529411764705882,0.9204545454545454,0.8,0.9364161849710982,0.9619318181818182,81,4,16,7
handpd_spiral,resnet50,corrupted,gaussian_noise,2,0.03,108,0.8888888888888888,0.8352272727272727,0.9418604651162791,0.9204545454545454,0.75,0.9310344827586207,0.953409090909091,81,5,15,7
handpd_spiral,resnet50,corrupted,gaussian_noise,3,0.05,108,0.8888888888888888,0.7772727272727273,0.9130434782608695,0.9545454545454546,0.6,0.9333333333333333,0.9426136363636364,84,8,12,4
handpd_spiral,resnet50,corrupted,gaussian_noise,4,0.08,108,0.8888888888888888,0.7579545454545455,0.9042553191489362,0.9659090909090909,0.55,0.9340659340659341,0.9113636363636364,85,9,11,3
handpd_spiral,resnet50,corrupted,gaussian_noise,5,0.12,108,0.8518518518518519,0.6193181818181819,0.8529411764705882,0.9886363636363636,0.25,0.9157894736842105,0.9215909090909091,87,15,5,1
handpd_spiral,resnet50,corrupted,contrast,1,0.5,108,0.8611111111111112,0.8761363636363637,0.974025974025974,0.8522727272727273,0.9,0.9090909090909091,0.9386363636363636,75,2,18,13
handpd_spiral,resnet50,corrupted,contrast,2,0.7,108,0.8888888888888888,0.8931818181818182,0.975,0.8863636363636364,0.9,0.9285714285714286,0.9539772727272727,78,2,18,10
handpd_spiral,resnet50,corrupted,contrast,3,0.85,108,0.8981481481481481,0.8795454545454545,0.963855421686747,0.9090909090909091,0.85,0.935672514619883,0.9590909090909091,80,3,17,8
handpd_spiral,resnet50,corrupted,contrast,4,1.3,108,0.8796296296296297,0.8102272727272727,0.9310344827586207,0.9204545454545454,0.7,0.9257142857142857,0.9585227272727272,81,6,14,7
handpd_spiral,resnet50,corrupted,contrast,5,1.5,108,0.9074074074074074,0.8852272727272728,0.9642857142857143,0.9204545454545454,0.85,0.9418604651162791,0.9568181818181818,81,3,17,7
handpd_spiral,resnet50,corrupted,brightness,1,0.5,108,0.8796296296296297,0.7522727272727273,0.9032258064516129,0.9545454545454546,0.55,0.9281767955801105,0.9357954545454545,84,9,11,4
handpd_spiral,resnet50,corrupted,brightness,2,0.7,108,0.8796296296296297,0.7329545454545454,0.8947368421052632,0.9659090909090909,0.5,0.9289617486338798,0.9301136363636363,85,10,10,3
handpd_spiral,resnet50,corrupted,brightness,3,0.85,108,0.8703703703703703,0.7465909090909091,0.9021739130434783,0.9431818181818182,0.55,0.9222222222222223,0.9403409090909091,83,9,11,5
handpd_spiral,resnet50,corrupted,brightness,4,1.3,108,0.9074074074074074,0.7886363636363636,0.9148936170212766,0.9772727272727273,0.6,0.945054945054945,0.8880681818181818,86,8,12,2
handpd_spiral,resnet50,corrupted,brightness,5,1.5,108,0.9074074074074074,0.7693181818181818,0.90625,0.9886363636363636,0.55,0.9456521739130435,0.8875000000000001,87,9,11,1
handpd_spiral,resnet50,corrupted,shadow,1,0.85,108,0.8888888888888888,0.7772727272727273,0.9130434782608695,0.9545454545454546,0.6,0.9333333333333333,0.9522727272727273,84,8,12,4
handpd_spiral,resnet50,corrupted,shadow,2,0.7,108,0.8888888888888888,0.7579545454545455,0.9042553191489362,0.9659090909090909,0.55,0.9340659340659341,0.9505681818181818,85,9,11,3
handpd_spiral,resnet50,corrupted,shadow,3,0.55,108,0.8888888888888888,0.7193181818181819,0.8877551020408163,0.9886363636363636,0.45,0.9354838709677419,0.9488636363636364,87,11,9,1
