dataset,model,image,y_true,corruption,level,pearson_clean,spearman_clean,ssim_clean,iou_top20_clean
pdraw_spiral,resnet50,V09HE01,0,jpeg_compression,1,0.9524,0.9285,0.7661,0.7564
pdraw_spiral,resnet50,V09HE01,0,jpeg_compression,2,0.8501,0.7867,0.6153,0.6009
pdraw_spiral,resnet50,V09HE01,0,jpeg_compression,3,0.8018,0.7113,0.5938,0.5211
pdraw_spiral,resnet50,V09HE01,0,jpeg_compression,4,0.7585,0.7754,0.5841,0.4878
pdraw_spiral,resnet50,V09HE01,0,jpeg_compression,5,0.62,0.6195,0.3954,0.4135
pdraw_spiral,resnet50,V09HE01,0,gaussian_blur,1,0.8936,0.93,0.8379,0.5226
pdraw_spiral,resnet50,V09HE01,0,gaussian_blur,2,0.8658,0.8817,0.7583,0.5282
pdraw_spiral,resnet50,V09HE01,0,gaussian_blur,3,0.8691,0.8558,0.6933,0.558
pdraw_spiral,resnet50,V09HE01,0,gaussian_blur,4,0.8324,0.8021,0.6225,0.5677
pdraw_spiral,resnet50,V09HE01,0,gaussian_blur,5,0.7557,0.7296,0.5291,0.4864
pdraw_spiral,resnet50,V09HE01,0,gaussian_noise,1,0.9701,0.9063,0.8044,0.787
pdraw_spiral,resnet50,V09HE01,0,gaussian_noise,2,0.7937,0.7495,0.6439,0.5441
pdraw_spiral,resnet50,V09HE01,0,gaussian_noise,3,0.7902,0.7553,0.6387,0.5377
pdraw_spiral,resnet50,V09HE01,0,gaussian_noise,4,0.6739,0.7091,0.5537,0.4055
pdraw_spiral,resnet50,V09HE01,0,gaussian_noise,5,0.6581,0.662,0.4747,0.4304
pdraw_spiral,resnet50,V09HE01,0,contrast,1,0.8685,0.7735,0.7204,0.5435
pdraw_spiral,resnet50,V09HE01,0,contrast,2,0.978,0.9496,0.889,0.8354
pdraw_spiral,resnet50,V09HE01,0,contrast,3,0.9892,0.9785,0.9469,0.8554
pdraw_spiral,resnet50,V09HE01,0,contrast,4,0.9717,0.9731,0.9019,0.7899
pdraw_spiral,resnet50,V09HE01,0,contrast,5,0.9712,0.9778,0.9032,0.8008
pdraw_spiral,resnet50,V09HE01,0,brightness,1,0.7803,0.7325,0.5369,0.4805
pdraw_spiral,resnet50,V09HE01,0,brightness,2,0.9047,0.8575,0.6484,0.6428
pdraw_spiral,resnet50,V09HE01,0,brightness,3,0.9403,0.9115,0.7191,0.6819
pdraw_spiral,resnet50,V09HE01,0,brightness,4,0.3967,0.4391,0.4396,0.2913
pdraw_spiral,resnet50,V09HE01,0,brightness,5,0.5623,0.4622,0.5027,0.3782
pdraw_spiral,resnet50,V09HE01,0,shadow,1,0.9288,0.9327,0.8013,0.693
pdraw_spiral,resnet50,V09HE01,0,shadow,2,0.8304,0.8243,0.7357,0.5522
pdraw_spiral,resnet50,V09HE01,0,shadow,3,0.5646,0.6417,0.5892,0.3268
pdraw_spiral,resnet50,V09HE01,0,shadow,4,0.4561,0.5277,0.5218,0.2333
pdraw_spiral,resnet50,V09HE01,0,shadow,5,0.3952,0.4439,0.5052,0.2058
pdraw_spiral,resnet50,V09HE01,0,perspective,1,0.8472,0.7859,0.608,0.4981
pdraw_spiral,resnet50,V09HE01,0,perspective,2,0.5937,0.8068,0.5863,0.4492
pdraw_spiral,resnet50,V09HE01,0,perspective,3,0.3807,0.5388,0.4671,0.2914
pdraw_spiral,resnet50,V09HE01,0,perspective,4,0.2806,0.2684,0.3261,0.232
pdraw_spiral,resnet50,V09HE01,0,perspective,5,0.6103,0.621,0.5123,0.4191
pdraw_spiral,resnet50,V09HE01,0,rotation,1,0.5976,0.6272,0.5489,0.306
pdraw_spiral,resnet50,V09HE01,0,rotation,2,0.6259,0.5395,0.4874,0.4357
pdraw_spiral,resnet50,V09HE01,0,rotation,3,-0.0325,0.0136,0.2585,0.0494
pdraw_spiral,resnet50,V09HE01,0,rotation,4,0.0444,0.0441,0.2307,0.1265
pdraw_spiral,resnet50,V09HE01,0,rotation,5,-0.1192,-0.1198,0.2748,0.0586
pdraw_spiral,resnet50,V55HE14,0,jpeg_compression,1,0.4994,0.5128,0.8666,0.6102
pdraw_spiral,resnet50,V55HE14,0,jpeg_compression,2,-0.0662,-0.1547,0.7151,0.4425
pdraw_spiral,resnet50,V55HE14,0,jpeg_compression,3,0.8072,0.5449,0.876,0.3818
pdraw_spiral,resnet50,V55HE14,0,jpeg_compression,4,0.47,0.3108,0.547,0.3352
pdraw_spiral,resnet50,V55HE14,0,jpeg_compression,5,-0.1512,-0.1769,0.2638,0.0292
pdraw_spiral,resnet50,V55HE14,0,gaussian_blur,1,-0.0548,-0.1142,0.7873,0.4719
pdraw_spiral,resnet50,V55HE14,0,gaussian_blur,2,-0.064,-0.1142,0.7763,0.4688
pdraw_spiral,resnet50,V55HE14,0,gaussian_blur,3,0.4485,0.3529,0.7062,0.395
pdraw_spiral,resnet50,V55HE14,0,gaussian_blur,4,0.5901,0.3393,0.6654,0.4349
pdraw_spiral,resnet50,V55HE14,0,gaussian_blur,5,0.4477,0.273,0.5481,0.3016
pdraw_spiral,resnet50,V55HE14,0,gaussian_noise,1,0.0198,0.4312,0.8171,0.5949
pdraw_spiral,resnet50,V55HE14,0,gaussian_noise,2,-0.06,-0.1262,0.7587,0.2916
pdraw_spiral,resnet50,V55HE14,0,gaussian_noise,3,0.8247,0.4982,0.8448,0.6069
pdraw_spiral,resnet50,V55HE14,0,gaussian_noise,4,0.1535,0.1967,0.5303,0.1137
pdraw_spiral,resnet50,V55HE14,0,gaussian_noise,5,-0.0854,-0.2063,0.593,0.1993
pdraw_spiral,resnet50,V55HE14,0,contrast,1,-0.0381,-0.0651,0.876,0.5091
pdraw_spiral,resnet50,V55HE14,0,contrast,2,nan,nan,0.938,0.5309
pdraw_spiral,resnet50,V55HE14,0,contrast,3,nan,nan,0.938,0.5309
pdraw_spiral,resnet50,V55HE14,0,contrast,4,0.9932,0.6257,0.9331,0.6833
pdraw_spiral,resnet50,V55HE14,0,contrast,5,0.981,0.5362,0.8679,0.4734
pdraw_spiral,resnet50,V55HE14,0,brightness,1,0.9997,0.7716,0.9843,0.6264
pdraw_spiral,resnet50,V55HE14,0,brightness,2,0.868,0.6973,0.9412,0.807
pdraw_spiral,resnet50,V55HE14,0,brightness,3,0.9396,0.7059,0.9443,0.807
pdraw_spiral,resnet50,V55HE14,0,brightness,4,0.4961,0.3223,0.5131,0.4571
pdraw_spiral,resnet50,V55HE14,0,brightness,5,0.4375,0.3571,0.6622,0.3824
pdraw_spiral,resnet50,V55HE14,0,shadow,1,1.0,1.0,1.0,1.0
pdraw_spiral,resnet50,V55HE14,0,shadow,2,0.8006,0.5067,0.8149,0.442
pdraw_spiral,resnet50,V55HE14,0,shadow,3,0.7502,0.3877,0.6671,0.3937
pdraw_spiral,resnet50,V55HE14,0,shadow,4,0.7059,0.3353,0.4451,0.3611
pdraw_spiral,resnet50,V55HE14,0,shadow,5,0.5811,0.3458,0.2953,0.4043
pdraw_spiral,resnet50,V55HE14,0,perspective,1,-0.0512,-0.0951,0.8186,0.2259
pdraw_spiral,resnet50,V55HE14,0,perspective,2,0.8765,0.5182,0.881,0.4053
pdraw_spiral,resnet50,V55HE14,0,perspective,3,-0.0539,-0.1435,0.7568,0.2242
pdraw_spiral,resnet50,V55HE14,0,perspective,4,-0.0663,-0.1121,0.7715,0.1107
pdraw_spiral,resnet50,V55HE14,0,perspective,5,-0.0507,-0.1038,0.7997,0.1538
pdraw_spiral,resnet50,V55HE14,0,rotation,1,0.2864,0.5786,0.8921,0.6837
pdraw_spiral,resnet50,V55HE14,0,rotation,2,0.695,0.4248,0.7381,0.2352
pdraw_spiral,resnet50,V55HE14,0,rotation,3,-0.0475,0.0293,0.6711,0.2441
pdraw_spiral,resnet50,V55HE14,0,rotation,4,0.4598,0.3785,0.727,0.3011
pdraw_spiral,resnet50,V55HE14,0,rotation,5,-0.055,-0.0246,0.5267,0.2478
pdraw_spiral,resnet50,V08HE01,0,jpeg_compression,1,0.8093,0.7629,0.6374,0.6719
pdraw_spiral,resnet50,V08HE01,0,jpeg_compression,2,0.7951,0.7419,0.5451,0.6317
pdraw_spiral,resnet50,V08HE01,0,jpeg_compression,3,0.6893,0.7007,0.3903,0.4903
pdraw_spiral,resnet50,V08HE01,0,jpeg_compression,4,0.5991,0.7077,0.438,0.418
pdraw_spiral,resnet50,V08HE01,0,jpeg_compression,5,0.5443,0.6403,0.2944,0.341
pdraw_spiral,resnet50,V08HE01,0,gaussian_blur,1,0.8207,0.8456,0.7624,0.5489
pdraw_spiral,resnet50,V08HE01,0,gaussian_blur,2,0.8416,0.8051,0.7164,0.6052
pdraw_spiral,resnet50,V08HE01,0,gaussian_blur,3,0.7557,0.703,0.578,0.451
pdraw_spiral,resnet50,V08HE01,0,gaussian_blur,4,0.7664,0.7067,0.5748,0.4432
pdraw_spiral,resnet50,V08HE01,0,gaussian_blur,5,0.6556,0.6786,0.4947,0.3585
pdraw_spiral,resnet50,V08HE01,0,gaussian_noise,1,0.9367,0.9525,0.8736,0.7106
pdraw_spiral,resnet50,V08HE01,0,gaussian_noise,2,0.9049,0.9019,0.825,0.6967
pdraw_spiral,resnet50,V08HE01,0,gaussian_noise,3,0.8125,0.8709,0.6349,0.6551
pdraw_spiral,resnet50,V08HE01,0,gaussian_noise,4,0.8392,0.8951,0.7336,0.5598
pdraw_spiral,resnet50,V08HE01,0,gaussian_noise,5,0.854,0.8562,0.5688,0.6154
pdraw_spiral,resnet50,V08HE01,0,contrast,1,0.8951,0.9144,0.8038,0.6408
pdraw_spiral,resnet50,V08HE01,0,contrast,2,0.9437,0.9811,0.9133,0.7455
pdraw_spiral,resnet50,V08HE01,0,contrast,3,0.9858,0.9921,0.975,0.8764
pdraw_spiral,resnet50,V08HE01,0,contrast,4,0.9466,0.8479,0.7673,0.7652
pdraw_spiral,resnet50,V08HE01,0,contrast,5,0.9098,0.8102,0.6923,0.6614
pdraw_spiral,resnet50,V08HE01,0,brightness,1,0.6736,0.552,0.6058,0.4361
pdraw_spiral,resnet50,V08HE01,0,brightness,2,0.805,0.857,0.7293,0.5902
pdraw_spiral,resnet50,V08HE01,0,brightness,3,0.878,0.8938,0.7743,0.6858
pdraw_spiral,resnet50,V08HE01,0,brightness,4,0.5853,0.6765,0.5216,0.5089
pdraw_spiral,resnet50,V08HE01,0,brightness,5,0.4584,0.5278,0.476,0.3029
pdraw_spiral,resnet50,V08HE01,0,shadow,1,0.8969,0.9147,0.8325,0.6531
pdraw_spiral,resnet50,V08HE01,0,shadow,2,0.7991,0.6873,0.6882,0.5309
pdraw_spiral,resnet50,V08HE01,0,shadow,3,0.6529,0.5017,0.5172,0.3965
pdraw_spiral,resnet50,V08HE01,0,shadow,4,0.6561,0.4353,0.4656,0.3512
pdraw_spiral,resnet50,V08HE01,0,shadow,5,0.6334,0.4096,0.4446,0.3409
pdraw_spiral,resnet50,V08HE01,0,perspective,1,0.8444,0.7932,0.7158,0.5524
pdraw_spiral,resnet50,V08HE01,0,perspective,2,0.7529,0.7133,0.635,0.4525
pdraw_spiral,resnet50,V08HE01,0,perspective,3,0.8067,0.7268,0.6114,0.5639
pdraw_spiral,resnet50,V08HE01,0,perspective,4,0.5859,0.5469,0.5869,0.4851
pdraw_spiral,resnet50,V08HE01,0,perspective,5,0.6682,0.654,0.5947,0.4791
pdraw_spiral,resnet50,V08HE01,0,rotation,1,0.8927,0.832,0.7601,0.7049
pdraw_spiral,resnet50,V08HE01,0,rotation,2,-0.0865,0.1554,0.3878,0.0749
pdraw_spiral,resnet50,V08HE01,0,rotation,3,0.4796,0.6729,0.5489,0.3559
pdraw_spiral,resnet50,V08HE01,0,rotation,4,-0.153,-0.0156,0.215,0.0364
pdraw_spiral,resnet50,V08HE01,0,rotation,5,0.4116,0.3693,0.4138,0.2627
pdraw_spiral,resnet50,V07HE01,0,jpeg_compression,1,0.9521,0.8815,0.7247,0.8112
pdraw_spiral,resnet50,V07HE01,0,jpeg_compression,2,0.6657,0.6716,0.4404,0.4487
pdraw_spiral,resnet50,V07HE01,0,jpeg_compression,3,0.6826,0.7765,0.5101,0.4976
pdraw_spiral,resnet50,V07HE01,0,jpeg_compression,4,0.5842,0.4967,0.4305,0.3661
pdraw_spiral,resnet50,V07HE01,0,jpeg_compression,5,0.3467,0.2936,0.3637,0.1939
pdraw_spiral,resnet50,V07HE01,0,gaussian_blur,1,0.7783,0.8313,0.7465,0.6378
pdraw_spiral,resnet50,V07HE01,0,gaussian_blur,2,0.6712,0.7743,0.6973,0.503
pdraw_spiral,resnet50,V07HE01,0,gaussian_blur,3,0.5622,0.4844,0.4102,0.4767
pdraw_spiral,resnet50,V07HE01,0,gaussian_blur,4,0.5025,0.3931,0.3584,0.359
pdraw_spiral,resnet50,V07HE01,0,gaussian_blur,5,0.4434,0.3826,0.3351,0.2546
pdraw_spiral,resnet50,V07HE01,0,gaussian_noise,1,0.9217,0.9319,0.8485,0.7176
pdraw_spiral,resnet50,V07HE01,0,gaussian_noise,2,0.6276,0.7259,0.5505,0.4479
pdraw_spiral,resnet50,V07HE01,0,gaussian_noise,3,0.6006,0.7472,0.5422,0.485
pdraw_spiral,resnet50,V07HE01,0,gaussian_noise,4,0.4039,0.4493,0.3612,0.2386
pdraw_spiral,resnet50,V07HE01,0,gaussian_noise,5,0.4203,0.4149,0.3441,0.2282
pdraw_spiral,resnet50,V07HE01,0,contrast,1,0.9446,0.899,0.854,0.7596
pdraw_spiral,resnet50,V07HE01,0,contrast,2,0.9879,0.9665,0.9545,0.8769
pdraw_spiral,resnet50,V07HE01,0,contrast,3,0.9955,0.9895,0.9719,0.9291
pdraw_spiral,resnet50,V07HE01,0,contrast,4,0.9815,0.9959,0.96,0.9122
pdraw_spiral,resnet50,V07HE01,0,contrast,5,0.9312,0.9725,0.911,0.8476
pdraw_spiral,resnet50,V07HE01,0,brightness,1,0.7317,0.8673,0.7186,0.491
pdraw_spiral,resnet50,V07HE01,0,brightness,2,0.8933,0.9281,0.8107,0.6908
pdraw_spiral,resnet50,V07HE01,0,brightness,3,0.9672,0.9767,0.9129,0.805
pdraw_spiral,resnet50,V07HE01,0,brightness,4,0.6804,0.6155,0.5019,0.5398
pdraw_spiral,resnet50,V07HE01,0,brightness,5,0.6819,0.6459,0.5576,0.5541
pdraw_spiral,resnet50,V07HE01,0,shadow,1,0.9826,0.9815,0.9405,0.8299
pdraw_spiral,resnet50,V07HE01,0,shadow,2,0.9486,0.9179,0.841,0.7515
pdraw_spiral,resnet50,V07HE01,0,shadow,3,0.7851,0.8138,0.7063,0.4357
pdraw_spiral,resnet50,V07HE01,0,shadow,4,0.7115,0.7669,0.543,0.4026
pdraw_spiral,resnet50,V07HE01,0,shadow,5,0.6102,0.6608,0.4867,0.3513
pdraw_spiral,resnet50,V07HE01,0,perspective,1,0.883,0.9408,0.8756,0.7834
pdraw_spiral,resnet50,V07HE01,0,perspective,2,0.8032,0.7724,0.7382,0.6413
pdraw_spiral,resnet50,V07HE01,0,perspective,3,0.9174,0.8345,0.8204,0.7429
pdraw_spiral,resnet50,V07HE01,0,perspective,4,0.818,0.7898,0.6971,0.7408
pdraw_spiral,resnet50,V07HE01,0,perspective,5,0.7554,0.8099,0.6672,0.5555
pdraw_spiral,resnet50,V07HE01,0,rotation,1,0.5068,0.5292,0.5411,0.3352
pdraw_spiral,resnet50,V07HE01,0,rotation,2,0.5081,0.5791,0.4893,0.4538
pdraw_spiral,resnet50,V07HE01,0,rotation,3,0.3432,0.3626,0.4451,0.2321
pdraw_spiral,resnet50,V07HE01,0,rotation,4,0.2762,0.3637,0.4384,0.2092
pdraw_spiral,resnet50,V07HE01,0,rotation,5,0.4032,0.3123,0.3743,0.2642
pdraw_spiral,resnet50,V55HE15,0,jpeg_compression,1,0.9695,0.769,0.8498,0.5333
