dataset,model,condition_type,corruption,level,param,n,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,auc,tp,fp,tn,fn
handpd_meander,resnet50,clean,clean,0,,108,0.8611111111111112,0.7988636363636363,0.9294117647058824,0.8977272727272727,0.7,0.9132947976878613,0.8517045454545454,79,6,14,9
handpd_meander,resnet50,corrupted,jpeg_compression,1,90,108,0.8611111111111112,0.8375,0.9506172839506173,0.875,0.8,0.9112426035502958,0.8582386363636364,77,4,16,11
handpd_meander,resnet50,corrupted,jpeg_compression,2,70,108,0.8333333333333334,0.8204545454545455,0.9487179487179487,0.8409090909090909,0.8,0.891566265060241,0.8636363636363636,74,4,16,14
handpd_meander,resnet50,corrupted,jpeg_compression,3,50,108,0.8148148148148148,0.8090909090909091,0.9473684210526315,0.8181818181818182,0.8,0.8780487804878049,0.8690340909090909,72,4,16,16
handpd_meander,resnet50,corrupted,jpeg_compression,4,30,108,0.8055555555555556,0.803409090909091,0.9466666666666667,0.8068181818181818,0.8,0.8711656441717791,0.8710227272727272,71,4,16,17
handpd_meander,resnet50,corrupted,jpeg_compression,5,10,108,0.8148148148148148,0.8090909090909091,0.9473684210526315,0.8181818181818182,0.8,0.8780487804878049,0.8471590909090909,72,4,16,16
handpd_meander,resnet50,corrupted,gaussian_blur,1,3,108,0.8611111111111112,0.7795454545454545,0.9195402298850575,0.9090909090909091,0.65,0.9142857142857143,0.8517045454545455,80,7,13,8
handpd_meander,resnet50,corrupted,gaussian_blur,2,5,108,0.8611111111111112,0.7795454545454545,0.9195402298850575,0.9090909090909091,0.65,0.9142857142857143,0.8488636363636364,80,7,13,8
handpd_meander,resnet50,corrupted,gaussian_blur,3,7,108,0.8796296296296297,0.7909090909090909,0.9213483146067416,0.9318181818181818,0.65,0.9265536723163842,0.8488636363636364,82,7,13,6
handpd_meander,resnet50,corrupted,gaussian_blur,4,9,108,0.8888888888888888,0.7965909090909091,0.9222222222222223,0.9431818181818182,0.65,0.9325842696629213,0.8485795454545455,83,7,13,5
handpd_meander,resnet50,corrupted,gaussian_blur,5,11,108,0.8981481481481481,0.8022727272727272,0.9230769230769231,0.9545454545454546,0.65,0.9385474860335196,0.8539772727272728,84,7,13,4
handpd_meander,resnet50,corrupted,gaussian_noise,1,0.01,108,0.8518518518518519,0.7738636363636364,0.9186046511627907,0.8977272727272727,0.65,0.9080459770114943,0.8497159090909091,79,7,13,9
handpd_meander,resnet50,corrupted,gaussian_noise,2,0.03,108,0.8888888888888888,0.8159090909090909,0.9318181818181818,0.9318181818181818,0.7,0.9318181818181818,0.8795454545454545,82,6,14,6
handpd_meander,resnet50,corrupted,gaussian_noise,3,0.05,108,0.8796296296296297,0.7909090909090909,0.9213483146067416,0.9318181818181818,0.65,0.9265536723163842,0.8769886363636363,82,7,13,6
handpd_meander,resnet50,corrupted,gaussian_noise,4,0.08,108,0.8703703703703703,0.7852272727272727,0.9204545454545454,0.9204545454545454,0.65,0.9204545454545454,0.8775568181818182,81,7,13,7
handpd_meander,resnet50,corrupted,gaussian_noise,5,0.12,108,0.8981481481481481,0.8022727272727272,0.9230769230769231,0.9545454545454546,0.65,0.9385474860335196,0.8667613636363637,84,7,13,4
handpd_meander,resnet50,corrupted,contrast,1,0.5,108,0.8611111111111112,0.8375,0.9506172839506173,0.875,0.8,0.9112426035502958,0.8775568181818181,77,4,16,11
handpd_meander,resnet50,corrupted,contrast,2,0.7,108,0.8611111111111112,0.8375,0.9506172839506173,0.875,0.8,0.9112426035502958,0.8767045454545455,77,4,16,11
handpd_meander,resnet50,corrupted,contrast,3,0.85,108,0.8796296296296297,0.8488636363636364,0.9518072289156626,0.8977272727272727,0.8,0.9239766081871345,0.8647727272727272,79,4,16,9
handpd_meander,resnet50,corrupted,contrast,4,1.3,108,0.9074074074074074,0.8079545454545455,0.9239130434782609,0.9659090909090909,0.65,0.9444444444444444,0.8446022727272727,85,7,13,3
handpd_meander,resnet50,corrupted,contrast,5,1.5,108,0.8981481481481481,0.821590909090909,0.9325842696629213,0.9431818181818182,0.7,0.9378531073446328,0.8602272727272727,83,6,14,5
handpd_meander,resnet50,corrupted,brightness,1,0.5,108,0.8888888888888888,0.8352272727272727,0.9418604651162791,0.9204545454545454,0.75,0.9310344827586207,0.8539772727272728,81,5,15,7
handpd_meander,resnet50,corrupted,brightness,2,0.7,108,0.8796296296296297,0.8295454545454546,0.9411764705882353,0.9090909090909091,0.75,0.9248554913294798,0.8579545454545454,80,5,15,8
handpd_meander,resnet50,corrupted,brightness,3,0.85,108,0.8796296296296297,0.8488636363636364,0.9518072289156626,0.8977272727272727,0.8,0.9239766081871345,0.8525568181818182,79,4,16,9
handpd_meander,resnet50,corrupted,brightness,4,1.3,108,0.7314814814814815,0.7579545454545455,0.9402985074626866,0.7159090909090909,0.8,0.8129032258064516,0.84375,63,4,16,25
handpd_meander,resnet50,corrupted,brightness,5,1.5,108,0.7222222222222222,0.7522727272727273,0.9393939393939394,0.7045454545454546,0.8,0.8051948051948052,0.8409090909090908,62,4,16,26
handpd_meander,resnet50,corrupted,shadow,1,0.85,108,0.8703703703703703,0.8238636363636364,0.9404761904761905,0.8977272727272727,0.75,0.9186046511627907,0.85625,79,5,15,9
handpd_meander,resnet50,corrupted,shadow,2,0.7,108,0.8703703703703703,0.8045454545454545,0.9302325581395349,0.9090909090909091,0.7,0.9195402298850575,0.8642045454545455,80,6,14,8
handpd_meander,resnet50,corrupted,shadow,3,0.55,108,0.8703703703703703,0.8045454545454545,0.9302325581395349,0.9090909090909091,0.7,0.9195402298850575,0.8647727272727272,80,6,14,8
handpd_meander,resnet50,corrupted,shadow,4,0.42,108,0.8703703703703703,0.8045454545454545,0.9302325581395349,0.9090909090909091,0.7,0.9195402298850575,0.8738636363636364,80,6,14,8
handpd_meander,resnet50,corrupted,shadow,5,0.3,108,0.8981481481481481,0.821590909090909,0.9325842696629213,0.9431818181818182,0.7,0.9378531073446328,0.8786931818181819,83,6,14,5
handpd_meander,resnet50,corrupted,perspective,1,0.02,108,0.8888888888888888,0.8352272727272727,0.9418604651162791,0.9204545454545454,0.75,0.9310344827586207,0.8528409090909091,81,5,15,7
handpd_meander,resnet50,corrupted,perspective,2,0.04,108,0.9074074074074074,0.865909090909091,0.9534883720930233,0.9318181818181818,0.8,0.9425287356321839,0.8571022727272728,82,4,16,6
handpd_meander,resnet50,corrupted,perspective,3,0.06,108,0.9074074074074074,0.8465909090909092,0.9431818181818182,0.9431818181818182,0.75,0.9431818181818182,0.8900568181818181,83,5,15,5
handpd_meander,resnet50,corrupted,perspective,4,0.08,108,0.8888888888888888,0.8545454545454545,0.9523809523809523,0.9090909090909091,0.8,0.9302325581395349,0.8982954545454545,80,4,16,8
handpd_meander,resnet50,corrupted,perspective,5,0.1,108,0.8425925925925926,0.8261363636363637,0.9493670886075949,0.8522727272727273,0.8,0.8982035928143712,0.8846590909090909,75,4,16,13
handpd_meander,resnet50,corrupted,rotation,1,-5,108,0.7407407407407407,0.7636363636363637,0.9411764705882353,0.7272727272727273,0.8,0.8205128205128205,0.9028409090909091,64,4,16,24
handpd_meander,resnet50,corrupted,rotation,2,10,108,0.7407407407407407,0.7829545454545455,0.9545454545454546,0.7159090909090909,0.85,0.8181818181818182,0.8960227272727274,63,3,17,25
handpd_meander,resnet50,corrupted,rotation,3,-15,108,0.6481481481481481,0.7454545454545455,0.9629629629629629,0.5909090909090909,0.9,0.7323943661971831,0.9039772727272727,52,2,18,36
handpd_meander,resnet50,corrupted,rotation,4,20,108,0.6018518518518519,0.7363636363636363,0.9787234042553191,0.5227272727272727,0.95,0.6814814814814815,0.9107954545454546,46,1,19,42
handpd_meander,resnet50,corrupted,rotation,5,-25,108,0.6574074074074074,0.7318181818181818,0.9473684210526315,0.6136363636363636,0.85,0.7448275862068966,0.8994318181818182,54,3,17,34
handpd_meander,vgg16,clean,clean,0,,108,0.8611111111111112,0.7602272727272728,0.9101123595505618,0.9204545454545454,0.6,0.9152542372881356,0.8397727272727273,81,8,12,7
handpd_meander,vgg16,corrupted,jpeg_compression,1,90,108,0.8611111111111112,0.7602272727272728,0.9101123595505618,0.9204545454545454,0.6,0.9152542372881356,0.8329545454545454,81,8,12,7
handpd_meander,vgg16,corrupted,jpeg_compression,2,70,108,0.8611111111111112,0.7602272727272728,0.9101123595505618,0.9204545454545454,0.6,0.9152542372881356,0.8340909090909091,81,8,12,7
handpd_meander,vgg16,corrupted,jpeg_compression,3,50,108,0.8611111111111112,0.7602272727272728,0.9101123595505618,0.9204545454545454,0.6,0.9152542372881356,0.8374999999999999,81,8,12,7
handpd_meander,vgg16,corrupted,jpeg_compression,4,30,108,0.8611111111111112,0.7602272727272728,0.9101123595505618,0.9204545454545454,0.6,0.9152542372881356,0.8465909090909092,81,8,12,7
handpd_meander,vgg16,corrupted,jpeg_compression,5,10,108,0.8333333333333334,0.8011363636363636,0.9375,0.8522727272727273,0.75,0.8928571428571429,0.8045454545454547,75,5,15,13
handpd_meander,vgg16,corrupted,gaussian_blur,1,3,108,0.8703703703703703,0.7659090909090909,0.9111111111111111,0.9318181818181818,0.6,0.9213483146067416,0.8352272727272727,82,8,12,6
